,DET_FLIP_ONE_BIT,DET_FLIP_TWO_BITS,DET_FLIP_FOUR_BITS,DET_FLIP_ONE_BYTE,DET_FLIP_TWO_BYTES,DET_FLIP_FOUR_BYTES,DET_ARITH_ADD_ONE,DET_ARITH_SUB_ONE,DET_ARITH_ADD_TWO_LE,DET_ARITH_SUB_TWO_LE,DET_ARITH_ADD_TWO_BIG,DET_ARITH_SUB_TWO_BIG,DET_ARITH_ADD_FOUR_LE,DET_ARITH_SUB_FOUR_LE,DET_ARITH_ADD_FOUR_BIG,DET_ARITH_SUB_FOUR_BIG,INTERESTING_BYTE,INTERESTING_TWO_BYTES_LE,INTERESTING_TWO_BYTES_BIG,INTERESTING_FOUR_BYTES_LE,INTERESTING_FOUR_BYTES_BIG,HAVOC_MUT_FLIPBIT,HAVOC_MUT_INTERESTING8,HAVOC_MUT_INTERESTING16,HAVOC_MUT_INTERESTING16BE,HAVOC_MUT_INTERESTING32,HAVOC_MUT_INTERESTING32BE,HAVOC_MUT_ARITH8_,HAVOC_MUT_ARITH8,HAVOC_MUT_ARITH16_,HAVOC_MUT_ARITH16BE_,HAVOC_MUT_ARITH16,HAVOC_MUT_ARITH16BE,HAVOC_MUT_ARITH32_,HAVOC_MUT_ARITH32BE_,HAVOC_MUT_ARITH32,HAVOC_MUT_ARITH32BE,HAVOC_MUT_RAND8,HAVOC_MUT_BYTEADD,HAVOC_MUT_BYTESUB,HAVOC_MUT_FLIP8,DICTIONARY_USER_EXTRAS_OVER,DICTIONARY_USER_EXTRAS_INSERT,DICTIONARY_AUTO_EXTRAS_OVER,DICTIONARY_AUTO_EXTRAS_INSERT,CUSTOM_MUTATOR,HAVOC
3519,0.211538,0.017857,0.017857,0.061538,0.000000,0,0.376923,0.353846,0.189286,0.207143,0.160714,0.167857,0,0,0,0,0,0,0,0,0,0.211538,0,0,0,0,0,0.353846,0.376923,0.207143,0.167857,0.189286,0.160714,0,0,0,0,0,0.376923,0.353846,0,0,0,0,0,0,0
3521,0.211538,0.017857,0.017857,0.061538,0.000000,0,0.376923,0.353846,0.189286,0.207143,0.160714,0.167857,0,0,0,0,0,0,0,0,0,0.211538,0,0,0,0,0,0.353846,0.376923,0.207143,0.167857,0.189286,0.160714,0,0,0,0,0,0.376923,0.353846,0,0,0,0,0,0,0
3522,0.211538,0.017857,0.017857,0.061538,0.000000,0,0.376923,0.353846,0.189286,0.207143,0.160714,0.167857,0,0,0,0,0,0,0,0,0,0.211538,0,0,0,0,0,0.353846,0.376923,0.207143,0.167857,0.189286,0.160714,0,0,0,0,0,0.376923,0.353846,0,0,0,0,0,0,0
3524,0.211538,0.017857,0.017857,0.061538,0.000000,0,0.376923,0.353846,0.189286,0.207143,0.160714,0.167857,0,0,0,0,0,0,0,0,0,0.211538,0,0,0,0,0,0.353846,0.376923,0.207143,0.167857,0.189286,0.160714,0,0,0,0,0,0.376923,0.353846,0,0,0,0,0,0,0
3529,0.211538,0.017857,0.017857,0.061538,0.000000,0,0.376923,0.353846,0.189286,0.207143,0.160714,0.167857,0,0,0,0,0,0,0,0,0,0.211538,0,0,0,0,0,0.353846,0.376923,0.207143,0.167857,0.189286,0.160714,0,0,0,0,0,0.376923,0.353846,0,0,0,0,0,0,0
3530,0.211538,0.017857,0.017857,0.061538,0.000000,0,0.376923,0.353846,0.189286,0.207143,0.160714,0.167857,0,0,0,0,0,0,0,0,0,0.211538,0,0,0,0,0,0.353846,0.376923,0.207143,0.167857,0.189286,0.160714,0,0,0,0,0,0.376923,0.353846,0,0,0,0,0,0,0
3532,0.211538,0.017857,0.017857,0.061538,0.000000,0,0.376923,0.353846,0.189286,0.207143,0.160714,0.167857,0,0,0,0,0,0,0,0,0,0.211538,0,0,0,0,0,0.353846,0.376923,0.207143,0.167857,0.189286,0.160714,0,0,0,0,0,0.376923,0.353846,0,0,0,0,0,0,0
3542,0.156069,0.024590,0.024590,0.042389,0.001639,0,0.327553,0.321773,0.175410,0.139344,0.160656,0.185246,0,0,0,0,0,0,0,0,0,0.156069,0,0,0,0,0,0.321773,0.327553,0.139344,0.185246,0.175410,0.160656,0,0,0,0,0,0.327553,0.321773,0,0,0,0,0,0,0
3544,0.170396,0.023684,0.023684,0.046472,0.001316,0,0.344234,0.323580,0.178947,0.156579,0.156579,0.184211,0,0,0,0,0,0,0,0,0,0.170396,0,0,0,0,0,0.323580,0.344234,0.156579,0.184211,0.178947,0.156579,0,0,0,0,0,0.344234,0.323580,0,0,0,0,0,0,0
3545,0.141414,0.026316,0.026316,0.070707,0.000000,0,0.303030,0.323232,0.157895,0.210526,0.197368,0.131579,0,0,0,0,0,0,0,0,0,0.141414,0,0,0,0,0,0.323232,0.303030,0.210526,0.131579,0.157895,0.197368,0,0,0,0,0,0.303030,0.323232,0,0,0,0,0,0,0
3601,0.126866,0.012635,0.012635,0.029851,0.000602,0,0.278252,0.275053,0.157040,0.168472,0.208183,0.202768,0,0,0,0,0,0,0,0,0,0.126866,0,0,0,0,0,0.275053,0.278252,0.168472,0.202768,0.157040,0.208183,0,0,0,0,0,0.278252,0.275053,0,0,0,0,0,0,0
3602,0.133234,0.014085,0.014085,0.032934,0.000939,0,0.303892,0.287425,0.152113,0.160563,0.200939,0.199061,0,0,0,0,0,0,0,0,0,0.133234,0,0,0,0,0,0.287425,0.303892,0.160563,0.199061,0.152113,0.200939,0,0,0,0,0,0.303892,0.287425,0,0,0,0,0,0,0
3603,0.126928,0.012641,0.012641,0.026097,0.001331,1,0.281139,0.276394,0.156354,0.169661,0.194278,0.200931,0,0,0,0,0,0,0,1,1,0.126928,0,0,0,0,0,0.276394,0.281139,0.169661,0.200931,0.156354,0.194278,0,0,0,0,0,0.281139,0.276394,0,0,0,0,0,0,0
3605,0,0.000000,0.000000,0,0.000000,0,0,0,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,0,0.000000,0.000000,0,0.000000,0,0,0,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,0,0.000000,0.000000,0,0.000000,0,0,0,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,0.000000,0.000000,0.000000,1.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0,0,0,0,0,0.000000,0.000000,0,0,0,0,0,0,0
3619,0.000000,0,0,0.000000,0,0,0.000000,1.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,1.000000,0,0,0,0,0,0,0
3620,0.318182,0.000000,0.000000,0.181818,0.000000,0,0.454545,0.454545,0.300000,0.000000,0.300000,0.300000,0,0,0,0,0,0,0,0,0,0.318182,0,0,0,0,0,0.454545,0.454545,0.000000,0.300000,0.300000,0.300000,0,0,0,0,0,0.454545,0.454545,0,0,0,0,0,0,0
3621,0.166667,0.000000,0.000000,0.166667,0.000000,0,0.666667,0.500000,0.200000,0.000000,0.600000,0.000000,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0.500000,0.666667,0.000000,0.000000,0.200000,0.600000,0,0,0,0,0,0.666667,0.500000,0,0,0,0,0,0,0
3623,0.000000,0.000000,0.000000,0.500000,0.000000,0,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0,0,0,0,0,0.000000,0.500000,0,0,0,0,0,0,0
3625,0.000000,0.000000,0.000000,0.500000,0.000000,0,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0,0,0,0,0,0.000000,0.500000,0,0,0,0,0,0,0
3630,0.000000,0.000000,0.000000,0.500000,0.000000,0,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0,0,0,0,0,0.000000,0.500000,0,0,0,0,0,0,0
3633,0.126866,0.012635,0.012635,0.029851,0.000602,0,0.278252,0.275053,0.157040,0.168472,0.208183,0.202768,0,0,0,0,0,0,0,0,0,0.126866,0,0,0,0,0,0.275053,0.278252,0.168472,0.202768,0.157040,0.208183,0,0,0,0,0,0.278252,0.275053,0,0,0,0,0,0,0
3637,0.201058,0.026738,0.026738,0.052910,0.000000,0,0.391534,0.380952,0.144385,0.197861,0.144385,0.171123,0,0,0,0,0,0,0,0,0,0.201058,0,0,0,0,0,0.380952,0.391534,0.197861,0.171123,0.144385,0.144385,0,0,0,0,0,0.391534,0.380952,0,0,0,0,0,0,0
3639,0.201058,0.026738,0.026738,0.052910,0.000000,0,0.391534,0.380952,0.144385,0.197861,0.144385,0.171123,0,0,0,0,0,0,0,0,0,0.201058,0,0,0,0,0,0.380952,0.391534,0.197861,0.171123,0.144385,0.144385,0,0,0,0,0,0.391534,0.380952,0,0,0,0,0,0,0
3644,0.201058,0.026738,0.026738,0.052910,0.000000,0,0.391534,0.380952,0.144385,0.197861,0.144385,0.171123,0,0,0,0,0,0,0,0,0,0.201058,0,0,0,0,0,0.380952,0.391534,0.197861,0.171123,0.144385,0.144385,0,0,0,0,0,0.391534,0.380952,0,0,0,0,0,0,0
3647,0.124040,0.012422,0.012422,0.028540,0.001242,1,0.275521,0.273326,0.156522,0.168944,0.200621,0.207453,0,0,0,0,0,0,0,1,1,0.124040,0,0,0,0,0,0.273326,0.275521,0.168944,0.207453,0.156522,0.200621,0,0,0,0,0,0.275521,0.273326,0,0,0,0,0,0,0
3649,0.307692,0.000000,0.000000,0.000000,0.000000,0,0.384615,0.461538,0.285714,0.000000,0.285714,0.000000,0,0,0,0,0,0,0,0,0,0.307692,0,0,0,0,0,0.461538,0.384615,0.000000,0.000000,0.285714,0.285714,0,0,0,0,0,0.384615,0.461538,0,0,0,0,0,0,0
3650,0.155116,0.023196,0.023196,0.039604,0.000000,0,0.376238,0.326733,0.170103,0.167526,0.159794,0.177835,0,0,0,0,0,0,0,0,0,0.155116,0,0,0,0,0,0.326733,0.376238,0.167526,0.177835,0.170103,0.159794,0,0,0,0,0,0.376238,0.326733,0,0,0,0,0,0,0
3651,0.195652,0.020000,0.020000,0.086957,0.000000,0,0.478261,0.434783,0.160000,0.120000,0.240000,0.140000,0,0,0,0,0,0,0,0,0,0.195652,0,0,0,0,0,0.434783,0.478261,0.120000,0.140000,0.160000,0.240000,0,0,0,0,0,0.478261,0.434783,0,0,0,0,0,0,0
3653,0.133441,0.014042,0.014042,0.033762,0.001003,0,0.310289,0.289389,0.151454,0.161484,0.202608,0.194584,0,0,0,0,0,0,0,0,0,0.133441,0,0,0,0,0,0.289389,0.310289,0.161484,0.194584,0.151454,0.202608,0,0,0,0,0,0.310289,0.289389,0,0,0,0,0,0,0
3655,0.133441,0.014042,0.014042,0.033762,0.001003,0,0.310289,0.289389,0.151454,0.161484,0.202608,0.194584,0,0,0,0,0,0,0,0,0,0.133441,0,0,0,0,0,0.289389,0.310289,0.161484,0.194584,0.151454,0.202608,0,0,0,0,0,0.310289,0.289389,0,0,0,0,0,0,0
3660,0.133441,0.014042,0.014042,0.033762,0.001003,0,0.310289,0.289389,0.151454,0.161484,0.202608,0.194584,0,0,0,0,0,0,0,0,0,0.133441,0,0,0,0,0,0.289389,0.310289,0.161484,0.194584,0.151454,0.202608,0,0,0,0,0,0.310289,0.289389,0,0,0,0,0,0,0
3665,0.122748,0.012547,0.012547,0.030405,0.000627,1,0.275901,0.272523,0.153701,0.168130,0.198243,0.200753,0,0,0,0,0,0,0,1,1,0.122748,0,0,0,0,0,0.272523,0.275901,0.168130,0.200753,0.153701,0.198243,0,0,0,0,0,0.275901,0.272523,0,0,0,0,0,0,0
3666,0.384615,0.000000,0.000000,0.000000,0.000000,0,0.461538,0.230769,0.166667,0.083333,0.166667,0.000000,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,0.230769,0.461538,0.083333,0.000000,0.166667,0.166667,0,0,0,0,0,0.461538,0.230769,0,0,0,0,0,0,0
3667,0.150820,0.011331,0.011331,0.042623,0.002833,0,0.347541,0.321311,0.158640,0.158640,0.181303,0.201133,0,0,0,0,0,0,0,0,0,0.150820,0,0,0,0,0,0.321311,0.347541,0.158640,0.201133,0.158640,0.181303,0,0,0,0,0,0.347541,0.321311,0,0,0,0,0,0,0
3668,0.272727,0.026316,0.026316,0.090909,0.000000,0,0.568182,0.454545,0.157895,0.157895,0.210526,0.210526,0,0,0,0,0,0,0,0,0,0.272727,0,0,0,0,0,0.454545,0.568182,0.157895,0.210526,0.157895,0.210526,0,0,0,0,0,0.568182,0.454545,0,0,0,0,0,0,0
3671,0.123687,0.011921,0.011921,0.026838,0.000662,1,0.275379,0.276546,0.155629,0.173510,0.197351,0.201987,0,0,0,0,0,0,0,1,1,0.123687,0,0,0,0,0,0.276546,0.275379,0.173510,0.201987,0.155629,0.197351,0,0,0,0,0,0.275379,0.276546,0,0,0,0,0,0,0
3672,0.312500,0.000000,0.000000,0.000000,0.000000,0,0.500000,0.312500,0.000000,0.307692,0.153846,0.153846,0,0,0,0,0,0,0,0,0,0.312500,0,0,0,0,0,0.312500,0.500000,0.307692,0.153846,0.000000,0.153846,0,0,0,0,0,0.500000,0.312500,0,0,0,0,0,0,0
3673,0.154472,0.018868,0.018868,0.056911,0.000000,0,0.337398,0.304878,0.129380,0.142857,0.185984,0.175202,0,0,0,0,0,0,0,0,0,0.154472,0,0,0,0,0,0.304878,0.337398,0.142857,0.175202,0.129380,0.185984,0,0,0,0,0,0.337398,0.304878,0,0,0,0,0,0,0
3674,0.129032,0.000000,0.000000,0.129032,0.000000,0,0.516129,0.419355,0.153846,0.000000,0.423077,0.192308,0,0,0,0,0,0,0,0,0,0.129032,0,0,0,0,0,0.419355,0.516129,0.000000,0.192308,0.153846,0.423077,0,0,0,0,0,0.516129,0.419355,0,0,0,0,0,0,0
3677,0.137324,0.015873,0.015873,0.035211,0.000000,0,0.355634,0.334507,0.146032,0.187302,0.171429,0.168254,0,0,0,0,0,0,0,0,0,0.137324,0,0,0,0,0,0.334507,0.355634,0.187302,0.168254,0.146032,0.171429,0,0,0,0,0,0.355634,0.334507,0,0,0,0,0,0,0
3678,0.111111,0.000000,0.000000,0.166667,0.000000,0,0.527778,0.305556,0.150000,0.100000,0.300000,0.250000,0,0,0,0,0,0,0,0,0,0.111111,0,0,0,0,0,0.305556,0.527778,0.100000,0.250000,0.150000,0.300000,0,0,0,0,0,0.527778,0.305556,0,0,0,0,0,0,0
3680,0.272727,0.000000,0.000000,0.000000,0.000000,0,0.545455,0.272727,0.090909,0.363636,0.090909,0.090909,0,0,0,0,0,0,0,0,0,0.272727,0,0,0,0,0,0.272727,0.545455,0.363636,0.090909,0.090909,0.090909,0,0,0,0,0,0.545455,0.272727,0,0,0,0,0,0,0
3682,0.126492,0.012692,0.012692,0.026253,0.001336,1,0.280430,0.274463,0.157649,0.168337,0.195725,0.199733,0,0,0,0,0,0,0,1,1,0.126492,0,0,0,0,0,0.274463,0.280430,0.168337,0.199733,0.157649,0.195725,0,0,0,0,0,0.280430,0.274463,0,0,0,0,0,0,0
3684,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3689,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3691,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3693,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3695,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3697,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3700,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3701,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3703,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3705,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3707,0.152469,0.013350,0.013350,0.035818,0.000770,0,0.301065,0.292352,0.167908,0.169705,0.178947,0.195635,0,0,0,0,0,0,0,0,0,0.152469,0,0,0,0,0,0.292352,0.301065,0.169705,0.195635,0.167908,0.178947,0,0,0,0,0,0.301065,0.292352,0,0,0,0,0,0,0
3709,0.142664,0.016546,0.016546,0.035835,0.000345,0,0.300203,0.300203,0.157877,0.167528,0.184419,0.199586,0,0,0,0,0,0,0,0,0,0.142664,0,0,0,0,0,0.300203,0.300203,0.167528,0.199586,0.157877,0.184419,0,0,0,0,0,0.300203,0.300203,0,0,0,0,0,0,0
3714,0.142664,0.016546,0.016546,0.035835,0.000345,0,0.300203,0.300203,0.157877,0.167528,0.184419,0.199586,0,0,0,0,0,0,0,0,0,0.142664,0,0,0,0,0,0.300203,0.300203,0.167528,0.199586,0.157877,0.184419,0,0,0,0,0,0.300203,0.300203,0,0,0,0,0,0,0
3716,0.142664,0.016546,0.016546,0.035835,0.000345,0,0.300203,0.300203,0.157877,0.167528,0.184419,0.199586,0,0,0,0,0,0,0,0,0,0.142664,0,0,0,0,0,0.300203,0.300203,0.167528,0.199586,0.157877,0.184419,0,0,0,0,0,0.300203,0.300203,0,0,0,0,0,0,0
3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
3940,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4056,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4058,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4059,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4061,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4154,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4167,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4170,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4172,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4184,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4196,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4199,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4201,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4203,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4204,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4206,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4208,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4210,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
4213,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
